,url
2742,https://www.goodreads.com//book/show/338132.Wizard_of_the_Grove
2743,https://www.goodreads.com//book/show/12965314-cathexis
2744,https://www.goodreads.com//book/show/295323.Spirit_Walker
2745,https://www.goodreads.com//book/show/6399851-shadow-and-betrayal
2746,https://www.goodreads.com//book/show/9539767-purpose
2747,https://www.goodreads.com//book/show/1137685.Season_of_Wishes
2748,https://www.goodreads.com//book/show/152328.One_for_the_Morning_Glory
2749,https://www.goodreads.com//book/show/2625831-union-of-renegades
2750,https://www.goodreads.com//book/show/239065.The_Descent
2751,https://www.goodreads.com//book/show/18664972-moon-s-artifice
2752,https://www.goodreads.com//book/show/19381540-the-sarantine-mosaic
2753,https://www.goodreads.com//book/show/23782861-eden-found
2754,https://www.goodreads.com//book/show/25213762-diamond-rain
2755,https://www.goodreads.com//book/show/15797050-pantomime
2756,https://www.goodreads.com//book/show/7788549-the-heir-of-night
2757,https://www.goodreads.com//book/show/3276652-dragon-prince-the-star-scroll-sunrunner-s-fire
2758,https://www.goodreads.com//book/show/28561660-the-shattered-vigil
2759,https://www.goodreads.com//book/show/32141480-a-bond-of-venom-and-magic
2760,https://www.goodreads.com//book/show/421034.The_Disappearing_Dwarf
2761,https://www.goodreads.com//book/show/17333174-magic-binds
2762,https://www.goodreads.com//book/show/33848387-the-river-of-essence
2763,https://www.goodreads.com//book/show/27160926-the-great-ordeal
2764,https://www.goodreads.com//book/show/22529349-the-forgotten-sisters
2765,https://www.goodreads.com//book/show/26028057-the-cycle-of-arawn
2766,https://www.goodreads.com//book/show/86238.The_Enchanted_Forest_Chronicles
2767,https://www.goodreads.com//book/show/23841710-users-ii
2768,https://www.goodreads.com//book/show/26760091-earth-s-end
2769,https://www.goodreads.com//book/show/25855734-sorcerer-to-the-crown
2770,https://www.goodreads.com//book/show/39730552-demonviskaren
2771,https://www.goodreads.com//book/show/28374093-storm-holt
2772,https://www.goodreads.com//book/show/39793780-liberators
2773,https://www.goodreads.com//book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
2774,https://www.goodreads.com//book/show/7171637-clockwork-angel
2775,https://www.goodreads.com//book/show/42813735-orcblood-legacy
2776,https://www.goodreads.com//book/show/1924510.Richard_Wagner_Parsifal
2777,https://www.goodreads.com//book/show/43864292-daughter-of-the-song
2778,https://www.goodreads.com//book/show/140077.Dead_to_the_World
2779,https://www.goodreads.com//book/show/19103097-the-magician-s-land
2780,https://www.goodreads.com//book/show/48571514-a-voice-that-thunders
2781,https://www.goodreads.com//book/show/40651780-the-rebel-mages
2782,https://www.goodreads.com//book/show/43831563-chosen-champion
2783,https://www.goodreads.com//book/show/8752891-landover
2784,https://www.goodreads.com//book/show/51135871-there-and-never-ever-back-again
2785,https://www.goodreads.com//book/show/22236375-thief
2786,https://www.goodreads.com//book/show/55122578-the-path-of-adventurers
2787,https://www.goodreads.com//book/show/139344.Nifft_the_Lean
2788,https://www.goodreads.com//book/show/606983.Godbond
2789,https://www.goodreads.com//book/show/1369831.Blood_Red_Snow_White
2790,https://www.goodreads.com//book/show/2892134-the-vampire-prince
2791,https://www.goodreads.com//book/show/2127283.Gene_Of_Isis
2792,https://www.goodreads.com//book/show/13549707-dino-macro
2793,https://www.goodreads.com//book/show/13632005-the-ebon-staff
2794,https://www.goodreads.com//book/show/127459.The_Sweet_Far_Thing
2795,https://www.goodreads.com//book/show/8045971-the-wildkin-s-curse
2796,https://www.goodreads.com//book/show/1758621.Wizard_s_Daughter
2797,https://www.goodreads.com//book/show/15424.And_Eternity
2798,https://www.goodreads.com//book/show/9439367-the-gauntlet-thrown
2799,https://www.goodreads.com//book/show/351451.Never_Deal_with_a_Dragon
2800,https://www.goodreads.com//book/show/6584545-lady-carliss-and-the-waters-of-moorue
2801,https://www.goodreads.com//book/show/16114721-vital-signs
2802,https://www.goodreads.com//book/show/57124.The_Dreaming_Tree
2803,https://www.goodreads.com//book/show/427062.Shadow
2804,https://www.goodreads.com//book/show/11048703-redheart
2805,https://www.goodreads.com//book/show/28578.Palace_of_Kings
2806,https://www.goodreads.com//book/show/16032422-nexlord
2807,https://www.goodreads.com//book/show/1223288.Soul_Eater
2808,https://www.goodreads.com//book/show/8730739-the-isle-of-battle
2809,https://www.goodreads.com//book/show/7268566-the-fire-lord-s-lover
2810,https://www.goodreads.com//book/show/237012.The_10th_Kingdom
2811,https://www.goodreads.com//book/show/11306989-devotion
2812,https://www.goodreads.com//book/show/1137680.Christmas_Knight
2813,https://www.goodreads.com//book/show/544891.Beastly
2814,https://www.goodreads.com//book/show/41337.The_Nonborn_King
2815,https://www.goodreads.com//book/show/9409469-the-gray-wolf-throne
2816,https://www.goodreads.com//book/show/23464504-altar-of-influence
2817,https://www.goodreads.com//book/show/10353632-the-gathering-of-the-lost
2818,https://www.goodreads.com//book/show/123512.Sunrunner_s_Fire
2819,https://www.goodreads.com//book/show/34616206-the-zero-blessing
2820,https://www.goodreads.com//book/show/28949777-the-red-sea
2821,https://www.goodreads.com//book/show/5980364-the-unsuspecting-mage
2822,https://www.goodreads.com//book/show/23814733-the-broken-empire-trilogy
2823,https://www.goodreads.com//book/show/29483403-water-s-wrath
2824,https://www.goodreads.com//book/show/35965377-drakviskaren
2825,https://www.goodreads.com//book/show/36558007-goddess-awakening
2826,https://www.goodreads.com//book/show/99561.Looking_for_Alaska
2827,https://www.goodreads.com//book/show/11614718-delirium
2828,https://www.goodreads.com//book/show/1550707.Wagner_s_Ring_and_its_Symbols
2829,https://www.goodreads.com//book/show/37933040-deceptively-beautiful
2830,https://www.goodreads.com//book/show/140079.Definitely_Dead
2831,https://www.goodreads.com//book/show/2120932.The_Battle_of_the_Labyrinth
2832,https://www.goodreads.com//book/show/20727654-the-paper-magician
2833,https://www.goodreads.com//book/show/41044147-library-of-souls
2834,https://www.goodreads.com//book/show/40646332-the-black-witch-chronicles-volume-1
2835,https://www.goodreads.com//book/show/41834793-vortex-visions
2836,https://www.goodreads.com//book/show/20997302-the-fell-sword
2837,https://www.goodreads.com//book/show/51901147-the-ballad-of-songbirds-and-snakes
2838,https://www.goodreads.com//book/show/2801914-dead-reign
2839,https://www.goodreads.com//book/show/2500372.Hunters_of_the_Dusk
2840,https://www.goodreads.com//book/show/2527138.The_Dragon_Queens
2841,https://www.goodreads.com//book/show/10318247-janitors
2842,https://www.goodreads.com//book/show/104902.Child_of_the_Dark_Prophecy
2843,https://www.goodreads.com//book/show/13549704-stacy-s-last-contact
2844,https://www.goodreads.com//book/show/7028070-chaos-bites
2845,https://www.goodreads.com//book/show/13664713-the-skeleton-king
2846,https://www.goodreads.com//book/show/976.Deception_Point
2847,https://www.goodreads.com//book/show/44689.The_Rivan_Codex
2848,https://www.goodreads.com//book/show/827466.Guildpact
2849,https://www.goodreads.com//book/show/5341067-sir-bentley-and-holbrook-court
2850,https://www.goodreads.com//book/show/12882707-razor
2851,https://www.goodreads.com//book/show/513251.Legacy_of_the_Wolf
2852,https://www.goodreads.com//book/show/870821.Outcast
2853,https://www.goodreads.com//book/show/459881.Magic_Cottage_Das_Haus_auf_dem_Land
2854,https://www.goodreads.com//book/show/15777835-power
2855,https://www.goodreads.com//book/show/8695328-bloodtide
2856,https://www.goodreads.com//book/show/673944.Key_to_Forever
2857,https://www.goodreads.com//book/show/11607446-the-wishing-spell
2858,https://www.goodreads.com//book/show/567601.The_Wandering_Unicorn
2859,https://www.goodreads.com//book/show/1808411.A_Midsummer_Tempest
2860,https://www.goodreads.com//book/show/153789.Protector_of_the_Small
2861,https://www.goodreads.com//book/show/7801229-the-exiled-queen
2862,https://www.goodreads.com//book/show/23303554-amaskan-s-blood
2863,https://www.goodreads.com//book/show/61938.The_Rowan
2864,https://www.goodreads.com//book/show/531197.Lyra_s_Oxford
2865,https://www.goodreads.com//book/show/16283024-daughter-of-blood
2866,https://www.goodreads.com//book/show/35186674-fists-of-justice
2867,https://www.goodreads.com//book/show/12040432-defender
2868,https://www.goodreads.com//book/show/400881.Shadows_Linger
2869,https://www.goodreads.com//book/show/43887.Chainfire
2870,https://www.goodreads.com//book/show/201345.Martin_the_Warrior
2871,https://www.goodreads.com//book/show/693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian
2872,https://www.goodreads.com//book/show/42482140-seven-cuts
2873,https://www.goodreads.com//book/show/287775.Wagner_s_Ring_of_the_Nibelung
2874,https://www.goodreads.com//book/show/42650548-catching-ivy
2875,https://www.goodreads.com//book/show/12287209-wool
2876,https://www.goodreads.com//book/show/17306293-shift
2877,https://www.goodreads.com//book/show/8755776-city-of-lost-souls
2878,https://www.goodreads.com//book/show/17347389-the-dream-thieves
2879,https://www.goodreads.com//book/show/409583.The_Wrinkle_in_Time_Quintet_Digest_Size_Boxed_Set
2880,https://www.goodreads.com//book/show/30245146-a-plague-of-swords
2881,https://www.goodreads.com//book/show/52340023-shadow-of-the-lantern-bearer
2882,https://www.goodreads.com//book/show/367336.Wheel_of_the_Infinite
2883,https://www.goodreads.com//book/show/870031.The_Devil_in_the_Dust
2884,https://www.goodreads.com//book/show/3871801-spell-games
2885,https://www.goodreads.com//book/show/30072.The_Brief_History_of_the_Dead
2886,https://www.goodreads.com//book/show/8952.Killers_of_the_Dawn
2887,https://www.goodreads.com//book/show/28667.Grand_Conspiracy
2888,https://www.goodreads.com//book/show/545761.The_Light_of_Eidon
2889,https://www.goodreads.com//book/show/24088.Shadows_on_the_Stars
2890,https://www.goodreads.com//book/show/13480296-the-scout-and-the-serpent
2891,https://www.goodreads.com//book/show/13244949-the-flame-priest
2892,https://www.goodreads.com//book/show/6527841-a-conspiracy-of-kings
2893,https://www.goodreads.com//book/show/1953964.Kingdom_s_Quest
2894,https://www.goodreads.com//book/show/13582696-torn
2895,https://www.goodreads.com//book/show/662636.Children_of_the_Lion
2896,https://www.goodreads.com//book/show/28577.Shadowlight
2897,https://www.goodreads.com//book/show/3081438-oath-breaker
2898,https://www.goodreads.com//book/show/1137681.The_Perfect_Gift
2899,https://www.goodreads.com//book/show/6656.The_Divine_Comedy
2900,https://www.goodreads.com//book/show/108888.Hunter_s_Oath
2901,https://www.goodreads.com//book/show/13016732-partials
2902,https://www.goodreads.com//book/show/61958.Moreta
2903,https://www.goodreads.com//book/show/2225238.Once_Upon_a_Time_in_the_North
2904,https://www.goodreads.com//book/show/25105.Brief_Lives
2905,https://www.goodreads.com//book/show/185287.The_Star_Scroll
2906,https://www.goodreads.com//book/show/37190.The_Tale_of_Despereaux
2907,https://www.goodreads.com//book/show/400906.The_White_Rose
2908,https://www.goodreads.com//book/show/604803.Confessor
2909,https://www.goodreads.com//book/show/34661469-the-yoga-with-no-pants
2910,https://www.goodreads.com//book/show/13335037-divergent
2911,https://www.goodreads.com//book/show/3975774-evermore
2912,https://www.goodreads.com//book/show/23389101-trollbreaker
2913,https://www.goodreads.com//book/show/26834202-deadly-dance
2914,https://www.goodreads.com//book/show/13452375-legion
2915,https://www.goodreads.com//book/show/5287473-hex-hall
2916,https://www.goodreads.com//book/show/18705209-the-blood-of-olympus
2917,https://www.goodreads.com//book/show/157993.The_Little_Prince
2918,https://www.goodreads.com//book/show/43162896-fantasy-books-box-set
2919,https://www.goodreads.com//book/show/20883847-the-autumn-republic
2920,https://www.goodreads.com//book/show/25704512-the-spirit-thief
2921,https://www.goodreads.com//book/show/159809.The_Silver_Stallion
2922,https://www.goodreads.com//book/show/279673.Search_for_Senna
2923,https://www.goodreads.com//book/show/736391.The_Shadow_Within
2924,https://www.goodreads.com//book/show/92806.The_First_Book_of_Lost_Swords
2925,https://www.goodreads.com//book/show/6567484-servant-of-a-dark-god
2926,https://www.goodreads.com//book/show/24087.The_Eternal_Flame
2927,https://www.goodreads.com//book/show/13413005-the-axe-of-the-dwarf-lords
2928,https://www.goodreads.com//book/show/12078852-the-starkin-crown
2929,https://www.goodreads.com//book/show/16141427-the-poison-priestess
2930,https://www.goodreads.com//book/show/620750.Kingdom_s_Call
2931,https://www.goodreads.com//book/show/559476.The_Lion_Throne
2932,https://www.goodreads.com//book/show/24782.Taran_Wanderer
2933,https://www.goodreads.com//book/show/4326206-ghost-hunter
2934,https://www.goodreads.com//book/show/8315340-twilight-s-dawn
2935,https://www.goodreads.com//book/show/350.Stranger_in_a_Strange_Land
2936,https://www.goodreads.com//book/show/1046920.Bride_of_the_Mist
2937,https://www.goodreads.com//book/show/616259.The_Wizard_s_Shadow
2938,https://www.goodreads.com//book/show/5263374-the-owl-killers
2939,https://www.goodreads.com//book/show/21411388-shadows-for-silence-in-the-forests-of-hell
2940,https://www.goodreads.com//book/show/11309018-the-lost-stories
2941,https://www.goodreads.com//book/show/185294.The_Dragon_Token
2942,https://www.goodreads.com//book/show/295803.The_Face_in_the_Frost
2943,https://www.goodreads.com//book/show/34387848-death-s-queen
2944,https://www.goodreads.com//book/show/12914.The_Aeneid
2945,https://www.goodreads.com//book/show/41032231-cruiser-dreams
2946,https://www.goodreads.com//book/show/6487308-fallen
2947,https://www.goodreads.com//book/show/127647.Sword_Born
2948,https://www.goodreads.com//book/show/18515681-winter-s-heart
2949,https://www.goodreads.com//book/show/9601799-a-dance-of-cloaks
2950,https://www.goodreads.com//book/show/26199938-crimson-tides
2951,https://www.goodreads.com//book/show/10644930-11-22-63
2952,https://www.goodreads.com//book/show/110494.Living_Dead_in_Dallas
2953,https://www.goodreads.com//book/show/4556058-the-last-olympian
2954,https://www.goodreads.com//book/show/15839984-cruel-beauty
2955,https://www.goodreads.com//book/show/385811.Figures_of_Earth
2956,https://www.goodreads.com//book/show/736392.Shadow_Over_Kiriath
2957,https://www.goodreads.com//book/show/31336.The_Tale_of_the_Body_Thief
2958,https://www.goodreads.com//book/show/16481.The_Fifth_Book_of_Lost_Swords
2959,https://www.goodreads.com//book/show/7907192-the-blade-of-shattered-hope
2960,https://www.goodreads.com//book/show/6520659-fablehaven-rise-of-the-evening-star-grip-of-the-shadow-plague
2961,https://www.goodreads.com//book/show/13296045-the-resurrection-of-deacon-shader
2962,https://www.goodreads.com//book/show/640181.The_Warlock_in_Spite_of_Himself
2963,https://www.goodreads.com//book/show/3738636-kingdom-s-edge
2964,https://www.goodreads.com//book/show/28576.The_Knights_of_Cawdor
2965,https://www.goodreads.com//book/show/6970707-the-king-of-the-crags
2966,https://www.goodreads.com//book/show/541931.Conan
2967,https://www.goodreads.com//book/show/3267540-to-catch-a-thief
2968,https://www.goodreads.com//book/show/372092.Prisoner_of_the_Iron_Tower
2969,https://www.goodreads.com//book/show/18483898-the-knight-marshal
2970,https://www.goodreads.com//book/show/17797431-swords-of-good-men
2971,https://www.goodreads.com//book/show/616260.The_True_Knight
2972,https://www.goodreads.com//book/show/104348.Raising_the_Stones
2973,https://www.goodreads.com//book/show/9532302-the-last-werewolf
2974,https://www.goodreads.com//book/show/143727.Pirates_
2975,https://www.goodreads.com//book/show/310648.Gilgamesh_the_King
2976,https://www.goodreads.com//book/show/2870651-necropolis
2977,https://www.goodreads.com//book/show/426953.Into_the_Fire
2978,https://www.goodreads.com//book/show/185293.Skybowl
2979,https://www.goodreads.com//book/show/6648595-the-twelve-kingdoms
2980,https://www.goodreads.com//book/show/36139392-nightblood
2981,https://www.goodreads.com//book/show/13547200-the-sundering
2982,https://www.goodreads.com//book/show/28511883-yoga-time
2983,https://www.goodreads.com//book/show/50.Hatchet
2984,https://www.goodreads.com//book/show/513252.Sword_Breaker
2985,https://www.goodreads.com//book/show/35623642-soulspark
2986,https://www.goodreads.com//book/show/14069.Throne_of_Jade
2987,https://www.goodreads.com//book/show/99383.Blood_Rites
2988,https://www.goodreads.com//book/show/32758901-all-systems-red
2989,https://www.goodreads.com//book/show/7660688-the-king-s-bastard
2990,https://www.goodreads.com//book/show/1110887.Jurgen
2991,https://www.goodreads.com//book/show/730972.The_Complete_Peg_na
2992,https://www.goodreads.com//book/show/6856494-a-harbinger-s-tale
2993,https://www.goodreads.com//book/show/122947.Return_of_the_Guardian_King
2994,https://www.goodreads.com//book/show/16500.The_Third_Book_of_Lost_Swords
2995,https://www.goodreads.com//book/show/6408496-the-atlantis-revelation
2996,https://www.goodreads.com//book/show/10482783-the-nine-lives-of-chloe-king
2997,https://www.goodreads.com//book/show/759971.Ravnica
2998,https://www.goodreads.com//book/show/1953965.Kingdom_s_Hope
2999,https://www.goodreads.com//book/show/24781.The_High_King
3000,https://www.goodreads.com//book/show/6503161-hungry-for-you
3001,https://www.goodreads.com//book/show/34535.Rincewind_the_Wizzard
3002,https://www.goodreads.com//book/show/616263.The_Wind_Witch
3003,https://www.goodreads.com//book/show/17346250-the-true-game
3004,https://www.goodreads.com//book/show/9727454-vukodav
3005,https://www.goodreads.com//book/show/107669.Nightrise
3006,https://www.goodreads.com//book/show/371127.Voyage_of_the_Fox_Rider
3007,https://www.goodreads.com//book/show/1861903.Noman
3008,https://www.goodreads.com//book/show/1622.A_Midsummer_Night_s_Dream
3009,https://www.goodreads.com//book/show/25543924-ascendant-s-rite
3010,https://www.goodreads.com//book/show/28485.Elven_Star
3011,https://www.goodreads.com//book/show/30312855-the-last-magician
3012,https://www.goodreads.com//book/show/513267.Sword_Maker
3013,https://www.goodreads.com//book/show/22452354-wicked-path
3014,https://www.goodreads.com//book/show/20764879-a-gathering-of-shadows
3015,https://www.goodreads.com//book/show/513254.Karavans
3016,https://www.goodreads.com//book/show/7340449-sevenfold
3017,https://www.goodreads.com//book/show/92804.The_Second_Book_of_Lost_Swords
3018,https://www.goodreads.com//book/show/13088860-space-dragon-poetry
3019,https://www.goodreads.com//book/show/6582637-archangel-s-kiss
3020,https://www.goodreads.com//book/show/352828.Kingdom_s_Dawn
3021,https://www.goodreads.com//book/show/55453.Labyrinth
3022,https://www.goodreads.com//book/show/38529.Bite_Me_If_You_Can
3023,https://www.goodreads.com//book/show/803034.Knight_s_Wyrd
3024,https://www.goodreads.com//book/show/104362.The_Fresco
3025,https://www.goodreads.com//book/show/219811.The_Virtu
3026,https://www.goodreads.com//book/show/23235578-the-prince-deceiver
3027,https://www.goodreads.com//book/show/351429.The_Wolf_and_the_Raven
3028,https://www.goodreads.com//book/show/11338679-i-know-not
3029,https://www.goodreads.com//book/show/107670.Evil_Star
3030,https://www.goodreads.com//book/show/11060837-the-revenge-of-the-dwarves
3031,https://www.goodreads.com//book/show/554769.The_Dragonstone
3032,https://www.goodreads.com//book/show/34284.The_Chronicles_of_Chrestomanci_Volume_1
3033,https://www.goodreads.com//book/show/1277456.The_Sea_of_Trolls
3034,https://www.goodreads.com//book/show/23633148-sacrifice
3035,https://www.goodreads.com//book/show/34517054-fanning-the-flames
3036,https://www.goodreads.com//book/show/253058.Temple_of_the_Winds
3037,https://www.goodreads.com//book/show/47281.Number_the_Stars
3038,https://www.goodreads.com//book/show/15752127-eye-of-the-moonrat
3039,https://www.goodreads.com//book/show/17797999-broken-forest
3040,https://www.goodreads.com//book/show/23309742-cold-iron
3041,https://www.goodreads.com//book/show/40297.The_Well_At_The_World_s_End
3042,https://www.goodreads.com//book/show/9016386-this-little-demon
3043,https://www.goodreads.com//book/show/16477.The_Sixth_Book_of_Lost_Swords
3044,https://www.goodreads.com//book/show/10224887-the-iron-khan
3045,https://www.goodreads.com//book/show/1574840.The_Atlantis_Prophecy
3046,https://www.goodreads.com//book/show/6655491-the-war-of-mists
3047,https://www.goodreads.com//book/show/661895.Dissension
3048,https://www.goodreads.com//book/show/17061049-bane-of-the-liche-lord
3049,https://www.goodreads.com//book/show/334092.The_Dark_Crystal
3050,https://www.goodreads.com//book/show/976357.Camber_the_Heretic
3051,https://www.goodreads.com//book/show/12852730-the-circle-of-sorcerers
3052,https://www.goodreads.com//book/show/685529.The_Wizard_s_Tale
3053,https://www.goodreads.com//book/show/22248969-hebbros
3054,https://www.goodreads.com//book/show/387339.Beauty
3055,https://www.goodreads.com//book/show/590325.The_Shamer_s_War
3056,https://www.goodreads.com//book/show/107664.Raven_s_Gate
3057,https://www.goodreads.com//book/show/1249731.Into_the_Forge
3058,https://www.goodreads.com//book/show/519933.The_Lives_of_Christopher_Chant
3059,https://www.goodreads.com//book/show/23630780-hunted
3060,https://www.goodreads.com//book/show/10666722-the-white-tree
3061,https://www.goodreads.com//book/show/30226723-king-s-cage
3062,https://www.goodreads.com//book/show/18161523-silber
3063,https://www.goodreads.com//book/show/43892.Blood_of_the_Fold
3064,https://www.goodreads.com//book/show/34013861-blackwing
3065,https://www.goodreads.com//book/show/24611565-twelve-kings-in-sharakhai
3066,https://www.goodreads.com//book/show/15997724-hunt-of-the-bandham
3067,https://www.goodreads.com//book/show/28760.Magic_s_Promise
3068,https://www.goodreads.com//book/show/20555479-sand
3069,https://www.goodreads.com//book/show/968868.The_Book_of_the_New_Sun
3070,https://www.goodreads.com//book/show/48668601-agents-of-the-crown---the-complete-series-1-5
3071,https://www.goodreads.com//book/show/543343.The_Onion_Girl
3072,https://www.goodreads.com//book/show/1199174.The_Last_Concubine
3073,https://www.goodreads.com//book/show/6463595-peter-max
3074,https://www.goodreads.com//book/show/9294978-the-bonds-of-blood
3075,https://www.goodreads.com//book/show/13265092-wards-of-faerie
3076,https://www.goodreads.com//book/show/77678.The_Lays_of_Beleriand
3077,https://www.goodreads.com//book/show/10386201-sacrifice
3078,https://www.goodreads.com//book/show/77353.The_Book_of_Atrix_Wolfe
3079,https://www.goodreads.com//book/show/590323.The_Shamer_s_Signet
3080,https://www.goodreads.com//book/show/3391271-the-ten-thousand
3081,https://www.goodreads.com//book/show/18428210-she-who-waits
3082,https://www.goodreads.com//book/show/638763.Murder_and_Magic
3083,https://www.goodreads.com//book/show/6547161-dragon-seer
3084,https://www.goodreads.com//book/show/16907.Smith_of_Wootton_Major
3085,https://www.goodreads.com//book/show/23605113-duty
3086,https://www.goodreads.com//book/show/34094906-embers-frost
3087,https://www.goodreads.com//book/show/23519340-silber
3088,https://www.goodreads.com//book/show/84981.Tuck_Everlasting
3089,https://www.goodreads.com//book/show/227651.Among_the_Hidden
3090,https://www.goodreads.com//book/show/36516255-bloody-rose
3091,https://www.goodreads.com//book/show/18919218-messenger-of-the-dark-prophet
3092,https://www.goodreads.com//book/show/9460487-miss-peregrine-s-home-for-peculiar-children
3093,https://www.goodreads.com//book/show/8755785-city-of-heavenly-fire
3094,https://www.goodreads.com//book/show/314176.Gossamyr
3095,https://www.goodreads.com//book/show/6600799-gotrek-felix
3096,https://www.goodreads.com//book/show/526067.Bloodstone
3097,https://www.goodreads.com//book/show/6440045-wildfire
3098,https://www.goodreads.com//book/show/2260496.O_Crep_sculo_dos_Elfos
3099,https://www.goodreads.com//book/show/99085.Lord_Brocktree
3100,https://www.goodreads.com//book/show/26999.Something_Rotten
3101,https://www.goodreads.com//book/show/2358870.Artemis_Fowl_Boxed_Set_Bks_1_5
3102,https://www.goodreads.com//book/show/16111298-return-of-the-warrior
3103,https://www.goodreads.com//book/show/759961.Chainer_s_Torment
3104,https://www.goodreads.com//book/show/8535916-the-book-of-deacon
3105,https://www.goodreads.com//book/show/387061.Tall_Dark_Hungry
3106,https://www.goodreads.com//book/show/2917367-the-bell-at-sealey-head
3107,https://www.goodreads.com//book/show/13496470-the-gate-to-women-s-country
3108,https://www.goodreads.com//book/show/18047306-house-of-blades
3109,https://www.goodreads.com//book/show/590324.The_Serpent_Gift
3110,https://www.goodreads.com//book/show/7684939-the-scarab-path
3111,https://www.goodreads.com//book/show/833565.The_Dirt_Eaters
3112,https://www.goodreads.com//book/show/25355956-today-is-too-late
3113,https://www.goodreads.com//book/show/568093.Midnight_Falcon
3114,https://www.goodreads.com//book/show/53496.Walk_Two_Moons
3115,https://www.goodreads.com//book/show/38126165-ravencry
3116,https://www.goodreads.com//book/show/17750367-the-war-of-stardeon
3117,https://www.goodreads.com//book/show/6325285-rubinrot
3118,https://www.goodreads.com//book/show/28186.The_Sea_of_Monsters
3119,https://www.goodreads.com//book/show/13206760-scarlet
3120,https://www.goodreads.com//book/show/463376.The_Claw_of_the_Conciliator
3121,https://www.goodreads.com//book/show/2169223.Bloodheir
3122,https://www.goodreads.com//book/show/4039512-traitors-gate
3123,https://www.goodreads.com//book/show/2921082-the-maze-of-bones
3124,https://www.goodreads.com//book/show/101549.The_Legion_of_Videssos
3125,https://www.goodreads.com//book/show/3573503-a-hora-dos-elfos
3126,https://www.goodreads.com//book/show/7137775-rules-of-attraction
3127,https://www.goodreads.com//book/show/1262434.Drenai_Tales
3128,https://www.goodreads.com//book/show/16536.The_Fabulous_Riverboat
3129,https://www.goodreads.com//book/show/10388653-invisible-assassin
3130,https://www.goodreads.com//book/show/6503156-the-reluctant-vampire
3131,https://www.goodreads.com//book/show/781124.Ombria_in_Shadow
3132,https://www.goodreads.com//book/show/590327.The_Shamer_s_Daughter
3133,https://www.goodreads.com//book/show/32149857-empire-ascendant
3134,https://www.goodreads.com//book/show/25356019-willing-to-endure
3135,https://www.goodreads.com//book/show/34094311-eternity-fades
3136,https://www.goodreads.com//book/show/7735333-matched
3137,https://www.goodreads.com//book/show/439288.Speak
3138,https://www.goodreads.com//book/show/34452792-the-last-herald-mage
3139,https://www.goodreads.com//book/show/18584576-mother-of-the-moonrat
3140,https://www.goodreads.com//book/show/17199504-the-bone-season
3141,https://www.goodreads.com//book/show/25526296-every-heart-a-doorway
3142,https://www.goodreads.com//book/show/5948697-malekith
3143,https://www.goodreads.com//book/show/573817.Lady_of_the_Light
3144,https://www.goodreads.com//book/show/101635.Swords_of_the_Legion
3145,https://www.goodreads.com//book/show/3573469-a-noite-dos-elfos
3146,https://www.goodreads.com//book/show/92805.The_Seventh_Book_of_Lost_Swords
3147,https://www.goodreads.com//book/show/201377.The_Red_Wyvern
3148,https://www.goodreads.com//book/show/535349.Precious_Dragon
3149,https://www.goodreads.com//book/show/6780439-dark-visions
3150,https://www.goodreads.com//book/show/1262461.Drenai_Tales
3151,https://www.goodreads.com//book/show/11421590-i-kinci-nesil
3152,https://www.goodreads.com//book/show/1620913.Chosen
3153,https://www.goodreads.com//book/show/10490315-sacred-knight-of-the-veil
3154,https://www.goodreads.com//book/show/6503154-born-to-bite
3155,https://www.goodreads.com//book/show/81073.In_the_Forests_of_Serre
3156,https://www.goodreads.com//book/show/22725791-the-word-changers
3157,https://www.goodreads.com//book/show/10483592-the-malazan-book-of-the-fallen---collection-1
3158,https://www.goodreads.com//book/show/25355996-out-of-the-grave
3159,https://www.goodreads.com//book/show/31423551-dream-magic
3160,https://www.goodreads.com//book/show/1030384.Stormrider
3161,https://www.goodreads.com//book/show/19350065-the-starbirth-assignment
3162,https://www.goodreads.com//book/show/9805770-the-very-old-folk
3163,https://www.goodreads.com//book/show/357664.Because_of_Winn_Dixie
3164,https://www.goodreads.com//book/show/233818.Island_of_the_Blue_Dolphins
3165,https://www.goodreads.com//book/show/24396857-battlemage
3166,https://www.goodreads.com//book/show/17159261-hilt-s-pride
3167,https://www.goodreads.com//book/show/253153.The_Last_Dragonlord
3168,https://www.goodreads.com//book/show/81261.Claws_of_Chaos
3169,https://www.goodreads.com//book/show/101612.An_Emperor_for_the_Legion
3170,https://www.goodreads.com//book/show/6402375-purple-and-black
3171,https://www.goodreads.com//book/show/92803.The_Lost_Swords
3172,https://www.goodreads.com//book/show/150932.The_Demon_and_the_City
3173,https://www.goodreads.com//book/show/1961400.Drenai_Tales
3174,https://www.goodreads.com//book/show/1130865.The_Children_of_Wrath
3175,https://www.goodreads.com//book/show/10199908-the-measure-of-the-magic
3176,https://www.goodreads.com//book/show/1620912.Infidel
3177,https://www.goodreads.com//book/show/10572742-master-of-the-dance
3178,https://www.goodreads.com//book/show/763175.Dreams
3179,https://www.goodreads.com//book/show/13555790-beyond-sanctuary
3180,https://www.goodreads.com//book/show/34908.Here_There_Be_Dragons
3181,https://www.goodreads.com//book/show/321357.The_Death_of_the_Necromancer
